,cycle_id,start_weight,last_weight,average_weight,average_adg,fasting,pond_id,measured_date,morning_temperature,evening_temperature,morning_do,evening_do,morning_salinity,morning_pH,transparency,long_cycle,total_seed,area,size,weight,num_of_harvest
419,15774.0,5.03,22.22,11.679,0.304,True,32199.0,2022-06-19 00:00:00.000000000,27.380736263736264,29.317406593406595,5.341629120879121,5.720516483516484,21.674953296703297,7.473931318681319,38.0,98,150000.0,900.0,86.16666666666667,751.5933333333334,3.0
420,15775.0,5.49,19.68,12.511,0.299,False,32200.0,2022-06-18 12:48:00.000000000,27.49626666666667,29.41915555555556,5.384233333333333,5.801266666666667,23.20221111111111,7.483955555555556,38.0,99,70000.0,600.0,82.872,377.43600000000004,5.0
421,15778.0,8.3,17.0,11.214,0.286,True,32259.0,2022-06-02 12:00:00.000000000,27.695724137931037,29.641724137931035,4.669853448275862,5.853931034482759,20.136810344827584,7.9,38.0,85,150000.0,1600.0,87.66666666666667,535.4499999999999,3.0
423,15786.0,4.8,4.91,4.855,0.139,True,32246.0,2022-05-25 00:00:00.000000000,28.13482456140351,29.85819298245614,4.97,5.64,20.523298245614036,7.678350877192982,38.0,56,200000.0,2400.0,193.0,647.3,1.0
424,15787.0,15.0,25.0,20.0,0.467,True,32250.0,2022-05-07 00:00:00.000000000,28.82,30.089999999999996,4.97,5.64,16.6,7.9,38.0,99,150000.0,1000.0,69.66666666666667,750.0,3.0
425,15789.0,6.0,12.8,8.22,0.186,True,32244.0,2022-06-13 00:00:00.000000000,27.580746835443037,29.247879746835444,5.414778481012658,5.64,24.121848101265822,7.761303797468355,38.0,84,75000.0,1500.0,79.0,170.0,2.0
426,15790.0,9.8,17.8,13.467,0.242,True,32230.0,2022-05-24 00:00:00.000000000,27.852871794871792,29.536153846153848,4.97,5.64,20.66005128205128,7.578692307692308,38.0,101,150000.0,960.0,79.25,391.0,4.0
427,15802.0,4.92,20.76,12.118,0.276,True,32197.0,2022-07-06 12:00:00.000000000,26.822182692307692,28.967153846153845,5.164509615384616,5.628288461538461,21.396278846153848,7.543423076923077,38.0,104,130000.0,900.0,81.31666666666666,434.16333333333336,6.0
428,15803.0,5.3,5.3,5.3,0.169,True,32295.0,2022-06-16 12:00:00.000000000,27.49696551724138,30.00571551724138,4.97,5.64,14.393137931034483,8.071517241379311,38.0,58,85000.0,2500.0,170.0,380.0,3.0
429,15804.0,4.4,4.4,4.4,0.158,True,32296.0,2022-06-26 12:00:00.000000000,27.33086666666667,29.785933333333332,4.50775,5.64,12.56405,8.1475,38.0,59,100000.0,2065.0,195.0,151.33333333333334,3.0
430,15805.0,4.8,9.0,6.9,0.337,True,32294.0,2022-06-18 07:30:00.000000000,27.773921875,30.16375,4.97,5.64,23.0,8.053921875,38.0,63,88000.0,1400.0,166.0,264.1666666666667,3.0
431,15809.0,6.5,9.2,7.85,0.273,True,32260.0,2022-06-05 00:00:00.000000000,27.46979365079365,29.212746031746033,4.97,5.64,13.153301587301588,7.821555555555555,38.0,62,75000.0,588.0,107.0,280.0,1.0
432,15811.0,9.3,9.3,9.3,0.08,True,32213.0,2022-05-08 00:00:00.000000000,29.531285714285712,30.0,4.97,5.64,23.0,7.845999999999999,38.0,35,220000.0,2660.0,170.0,300.0,1.0
433,15813.0,18.8,18.8,18.8,2.013,True,32301.0,2022-05-30 04:53:52.653061120,27.761,30.12677551020408,4.97,5.64,23.0,7.781530612244898,38.0,92,100000.0,600.0,79.25,247.0,4.0
434,15819.0,14.7,25.0,20.292,0.5,True,32309.0,2022-05-18 12:00:00.000000000,28.0,30.0,4.97,5.64,23.0,7.969767441860465,38.52325581395349,86,250000.0,1024.0,40.0,5000.0,1.0
435,15835.0,9.22,23.8,14.933,0.692,True,32305.0,2022-06-05 07:31:20.597015040,28.14386567164179,30.17474626865672,4.97,5.64,23.0,7.64389552238806,38.17910447761194,101,150000.0,1650.0,54.375,200.11,4.0
436,15836.0,1.49,19.6,8.879,0.469,True,32306.0,2022-06-11 12:46:45.194805248,28.030337662337658,29.598551948051945,4.97,5.64,23.0,7.631688311688311,38.0,98,175000.0,1575.0,77.16666666666667,231.995,6.0
437,15869.0,10.2,13.5,11.85,0.275,True,32399.0,2022-06-11 08:50:31.578947328,28.11159210526316,29.886368421052634,4.97,5.64,13.386947368421053,7.946631578947368,38.0,82,175000.0,2025.0,74.0,130.0,2.0
438,15935.0,5.92,5.92,5.92,0.146,True,32190.0,2022-05-25 00:00:00.000000000,27.44167741935484,29.405806451612904,5.203548387096775,5.553580645161291,19.79816129032258,7.530516129032258,38.0,46,100000.0,750.0,169.0,500.0,1.0
439,15936.0,6.2,20.0,12.57,0.257,False,32498.0,2022-06-23 12:00:00.000000000,26.888855555555555,28.961783333333333,5.017822222222222,5.841555555555556,20.95311111111111,7.613511111111111,38.0,106,100000.0,690.0,72.6,370.82,7.0
440,15941.0,7.1,13.0,9.375,0.38,True,32248.0,2022-06-17 12:00:00.000000000,27.728046052631576,29.39421710526316,5.210293859644737,5.64,21.665660087723683,7.732320175434211,38.0,75,110000.0,900.0,69.0,450.0,1.0
441,15942.0,6.5,12.5,8.22,0.19,True,32505.0,2022-06-10 13:40:27.906976768,27.84142248061628,29.560494186046512,5.264023255813954,5.64,22.968701550395348,7.718709302325581,38.0,84,75000.0,1500.0,80.0,95.8,1.0
442,15970.0,4.93,10.96,8.322,0.127,True,12085.0,2022-07-22 20:52:10.434782720,28.5,29.743478260869566,5.106521739130435,5.64,19.956521739130434,7.965217391304349,37.630434782608695,87,240000.0,1600.0,144.0,397.93,4.0
443,15977.0,7.87,27.77,17.652,0.385,True,32186.0,2022-07-02 12:00:00.000000000,26.898450980392155,28.890156862745098,5.263176470588236,5.689803921568628,19.216191176470588,7.9,38.0,103,220000.0,1700.0,68.36666666666666,1719.47,3.0
444,15982.0,7.7,22.0,14.34,0.341,True,32211.0,2022-06-27 00:00:00.000000000,27.4362688172043,30.0,4.817225806451613,5.890564516129032,19.802225806451613,7.780956989247312,38.0,92,180000.0,1300.0,54.0,575.5,2.0
445,15983.0,6.8,19.2,13.6,0.3,True,32212.0,2022-06-27 00:00:00.000000000,27.531362007172042,30.0,4.959379928311828,6.006,20.686476702505377,7.795118279569893,37.43225806451613,92,180000.0,1400.0,59.0,428.0,2.0
446,16006.0,11.0,33.8,18.975,0.353,True,32247.0,2022-07-10 12:00:00.000000000,27.819467836254386,29.59984649122807,4.97,5.64,16.1139649122807,7.737786549710526,38.0,113,150000.0,1600.0,53.333333333333336,500.0,3.0
447,16008.0,3.8,9.73,7.059,0.148,True,12088.0,2022-07-22 16:21:49.090909184,28.422727272727272,29.74090909090909,5.056363636363636,5.2272727272727275,20.363636363636363,7.990909090909091,38.0,83,240000.0,1600.0,135.0,595.845,2.0
448,16038.0,4.61,17.25,12.483,0.222,False,12086.0,2022-07-26 17:36:00.000000000,28.276666666666664,29.703333333333333,5.006333333333333,5.64,19.666666666666668,7.930000000000001,37.63333333333333,98,240000.0,1600.0,108.4,428.66,5.0
449,16039.0,3.17,20.59,12.4,0.298,True,12093.0,2022-07-29 00:00:00.000000000,27.86176470588235,29.63235294117647,5.026764705882353,5.243823529411764,18.764705882352942,7.873529411764705,38.0,96,240000.0,1600.0,92.13636363636364,254.16363636363639,11.0
450,16040.0,8.13,17.17,14.332,0.257,True,12092.0,2022-07-26 17:36:00.000000000,28.259999999999998,29.75,5.1033333333333335,5.64,20.466666666666665,7.996666666666667,38.0,92,240000.0,1600.0,89.75,125.0475,4.0
451,16041.0,3.3,20.85,13.175,0.275,False,12087.0,2022-07-26 17:36:00.000000000,28.41,29.766666666666666,4.790333333333334,5.64,19.966666666666665,7.92,38.0,99,240000.0,1600.0,102.375,396.8675,8.0
452,16042.0,6.92,20.26,14.877,0.318,False,12090.0,2022-07-27 06:58:03.870967808,28.14516129032258,29.70967741935484,4.927096774193549,5.227096774193548,21.612903225806452,7.948387096774193,38.0,94,240000.0,1600.0,103.25,283.52875,8.0
453,16044.0,4.5,23.52,13.672,0.279,True,12089.0,2022-07-28 09:45:00.000000000,27.878125,29.671875,4.930625,5.2384375,19.09375,7.925,38.0,101,240000.0,1600.0,97.21428571428571,407.2085714285714,7.0
454,16045.0,3.18,17.0,11.488,0.231,False,12091.0,2022-07-26 17:36:00.000000000,28.09,29.696666666666665,4.800333333333333,5.218,21.233333333333334,7.956666666666666,38.0,93,240000.0,1600.0,118.66666666666667,339.4816666666666,6.0
455,16046.0,7.7,16.17,11.222,0.367,True,31472.0,2022-07-05 22:40:00.000000000,28.0,30.0,4.97,5.64,29.36111111111111,8.019444444444444,39.951388888888886,70,193368.0,1000.0,90.41799999999999,357.976,5.0
456,16047.0,7.5,9.08,8.29,0.195,True,31473.0,2022-06-29 07:43:43.728813568,26.801694915254238,29.11864406779661,4.97,5.64,29.06779661016949,8.105084745762712,38.0,57,198528.0,1000.0,106.09,228.485,2.0
457,16048.0,8.58,13.68,11.05,0.325,True,31474.0,2022-07-01 08:45:42.857142784,27.096825396825395,29.595238095238095,4.97,5.64,29.73015873015873,7.904761904761905,38.84126984126984,61,193368.0,1000.0,84.525,228.3825,4.0
458,16049.0,8.44,13.93,10.99,0.335,True,31475.0,2022-07-02 09:13:50.769230848,26.860000000000003,29.095384615384617,4.97,5.64,29.73846153846154,8.03076923076923,41.83846153846154,64,194392.0,1000.0,71.07,222.8725,4.0
459,16050.0,6.67,15.91,10.99,0.392,True,31476.0,2022-07-05 22:40:00.000000000,28.0,29.25416666666667,4.97,5.64,29.805555555555557,7.854166666666667,38.0,70,195670.0,1000.0,70.19333333333333,223.9283333333333,6.0
460,16051.0,6.63,18.46,12.002,0.494,True,31477.0,2022-07-05 22:40:00.000000000,28.0,28.994444444444444,4.97,5.64,29.694444444444443,7.9430555555555555,38.0,71,66176.0,1000.0,58.3575,123.185,4.0
461,16052.0,7.29,10.21,8.727,0.162,True,31478.0,2022-07-02 09:13:50.769230848,26.678461538461537,29.11846153846154,4.97,5.64,29.153846153846153,7.9,38.0,63,202742.0,1000.0,86.11,161.175,2.0
462,16054.0,8.93,8.93,8.93,0.257,True,31480.0,2022-06-27 19:17:08.571428608,27.682142857142857,29.724999999999998,4.97,5.64,29.178571428571427,8.133928571428571,38.0,51,177684.0,1000.0,117.74,200.885,2.0
463,16055.0,8.87,12.22,10.133,0.242,True,31481.0,2022-07-02 09:13:50.769230848,26.784615384615385,28.75846153846154,4.97,5.64,29.215384615384615,8.070769230769232,38.0,64,182112.0,1000.0,88.33,309.505,2.0
464,16056.0,6.92,12.05,9.383,0.313,True,32642.0,2022-07-02 09:13:50.769230848,28.0,29.376923076923077,4.97,5.64,29.215384615384615,7.972307692307693,38.0,63,150348.0,2025.0,77.17,222.905,2.0
465,16057.0,4.08,20.14,11.244,0.352,True,23992.0,2022-07-27 21:45:00.000000000,27.965625,29.640625,5.1625,5.343437499999999,19.96875,8.190625,38.0,96,110000.0,1600.0,86.83333333333333,92.55,6.0
466,16058.0,4.02,16.3,9.862,0.241,True,23994.0,2022-07-29 00:00:00.000000000,27.88235294117647,29.65294117647059,4.849117647058824,5.2688235294117645,18.323529411764707,8.00294117647059,38.0,96,110000.0,1600.0,73.66666666666667,70.90666666666667,6.0
467,16065.0,4.56,15.28,10.014,0.238,True,32115.0,2022-06-26 14:24:00.000000000,28.7,29.919999999999998,5.282,5.64,17.594,8.03,38.0,86,150000.0,1050.0,94.125,417.75,4.0
468,16067.0,3.6,15.7,9.668,0.248,True,32117.0,2022-06-26 14:24:00.000000000,28.119999999999997,29.82,5.401999999999999,5.9719999999999995,17.516,8.018,38.0,86,50000.0,700.0,98.0,150.0,3.0
469,16086.0,0.75,16.9,6.865,0.213,False,26021.0,2022-06-10 06:51:25.714285824,28.142857142857142,30.0,4.97,5.64,21.714285714285715,7.9142857142857155,42.857142857142854,98,100.0,1000.0,77.2,337.0,5.0
470,16091.0,4.1,21.5,10.883,0.32,True,32252.0,2022-07-03 12:00:00.000000000,27.83823666667,29.68515,4.99871666667,5.64,18.249615000000002,7.74666833333,38.0,220,165000.0,1500.0,55.5,408.0,2.0
471,16107.0,6.38,27.02,16.661,0.31,False,32697.0,2022-07-09 00:00:00.000000000,27.044839805825244,29.30578640776699,5.445300970873786,5.64,23.0,7.561169902912622,38.0,106,250000.0,1500.0,61.0,1066.5766666666666,3.0
472,16108.0,3.88,19.01,8.88,0.237,False,32696.0,2022-07-09 00:00:00.000000000,27.101864077669905,29.27469417475728,5.375009708737863,5.690383495145631,23.0,7.524135922330097,38.0,106,250000.0,1500.0,65.645,532.0475,4.0
473,16136.0,4.2,4.2,4.2,0.025,True,32730.0,2022-06-05 00:00:00.000000000,27.969857142857144,30.5036,4.97,5.254457142857143,24.154485714285716,7.666085714285714,38.0,35,20000.0,896.0,236.0,25.0,1.0
474,16137.0,4.1,4.1,4.1,0.056,True,32731.0,2022-06-05 12:40:00.000000000,28.224055555555555,30.461736111111108,4.97,5.64,24.25541666666667,7.450583333333333,38.0,35,25000.0,2541.0,243.0,2.0,1.0
475,16138.0,4.7,4.7,4.7,0.09,True,32734.0,2022-06-04 06:00:00.000000000,28.375736111111113,30.34775,4.97,5.555444444444444,22.824708333333334,7.574638888888889,38.0,35,10000.0,960.0,210.0,27.0,1.0
476,16142.0,7.7,7.9,7.8,0.145,True,32218.0,2022-06-23 12:00:00.000000000,27.308469696969695,28.754848484848484,5.0468787878787875,5.897671717166666,22.3230303030303,7.759348484848484,37.878787878787875,67,147000.0,600.0,153.5,220.5,2.0
477,16155.0,4.06,7.35,5.31,0.218,True,31443.0,2022-06-11 19:44:48.607595008,27.70886075949367,29.50632911392405,4.97,5.64,30.468354430379748,8.131645569620252,38.0,68,161356.0,1000.0,116.59999999999998,106.17,3.0
478,16156.0,4.76,6.86,5.82,0.141,True,31444.0,2022-06-12 07:48:00.000000000,27.4375,29.3,4.97,5.64,30.4,8.151250000000001,38.0,72,172746.0,1000.0,104.77,127.06333333333333,3.0
479,16157.0,4.06,6.58,5.467,0.197,True,31445.0,2022-06-12 07:48:00.000000000,27.7,29.625,4.97,5.64,30.4,8.165000000000001,38.0,69,161356.0,1000.0,124.89,193.09,2.0
480,16158.0,3.7,5.68,4.793,0.16,True,31446.0,2022-06-12 07:48:00.000000000,27.3,29.4125,4.97,5.64,30.375,8.17625,38.0,71,176859.0,1000.0,200.0,34.44,1.0
481,16159.0,3.2,4.71,3.97,0.116,True,31447.0,2022-06-12 07:48:00.000000000,27.425,29.675,4.97,5.64,30.1875,8.13125,38.0,69,169702.0,1000.0,167.6,98.66,1.0
482,16160.0,4.45,6.86,5.737,0.173,True,31448.0,2022-06-12 07:48:00.000000000,26.9125,29.2125,4.97,5.64,30.0,8.09375,38.0,70,157665.0,1000.0,121.33,134.58333333333334,3.0
483,16161.0,3.47,7.07,5.203,0.229,True,31449.0,2022-06-12 07:48:00.000000000,28.6,30.6625,4.97,5.64,29.875,8.133750000000001,38.0,69,161356.0,1000.0,105.56,103.52,2.0
484,16162.0,5.5,7.81,6.655,0.29,True,31450.0,2022-06-10 20:15:35.064935168,27.09090909090909,29.233766233766232,4.97,5.64,30.155844155844157,8.1012987012987,38.0,62,160407.0,1000.0,111.48,192.45666666666668,3.0
485,16163.0,4.0,7.02,5.287,0.217,True,31451.0,2022-06-12 07:48:00.000000000,27.05,29.2125,4.97,5.64,29.68875,8.1325,38.0,69,155792.0,1000.0,111.23,120.41333333333334,3.0
486,16164.0,4.8,7.58,6.093,0.181,True,32637.0,2022-06-12 07:48:00.000000000,26.95,28.9,4.97,5.64,30.425,8.01625,38.0,72,154923.0,2025.0,109.05,820.245,2.0
487,16165.0,4.63,7.01,5.657,0.177,True,32638.0,2022-06-11 19:44:48.607595008,27.139240506329113,29.151898734177216,4.97,5.64,30.443037974683545,8.078481012658228,38.0,68,164138.0,2025.0,110.52,170.10666666666665,3.0
488,16166.0,3.97,6.37,5.125,0.098,True,32639.0,2022-06-11 19:44:48.607595008,27.29113924050633,29.40506329113924,4.97,5.64,30.481012658227847,8.09367088607595,43.107594936708864,70,160407.0,2025.0,106.38,120.06,2.0
489,16167.0,3.8,6.88,5.307,0.169,True,32640.0,2022-06-12 07:48:00.000000000,26.925,29.2875,4.97,5.64,29.975,8.1725,38.0,70,136318.0,2025.0,130.71,158.88,1.0
490,16215.0,4.64,40.97,21.877,0.42,True,6740.0,2022-07-12 16:56:28.235294208,28.014705882352942,30.0,4.953235294117647,5.64,23.176470588235293,7.4411764705882355,38.0,121,1377414.0,4500.0,50.486000000000004,4753.34,5.0
491,16216.0,6.7,10.0,8.35,0.307,False,32832.0,2022-06-13 00:00:00.000000000,28.0,30.0,4.97,5.64,16.0,7.9,38.0,77,130000.0,966.0,98.66666666666667,223.33333333333334,3.0
492,16251.0,0.64,5.59,2.87,0.177,True,30344.0,2022-06-19 21:33:03.673469440,28.93877551020408,31.081632653061224,4.97,5.639999999999999,23.0,7.493877551020408,38.0,52,3000.0,7.0,171.0,8.55,2.0
493,16252.0,0.72,4.55,2.448,0.123,True,30343.0,2022-06-20 11:02:24.000000000,28.88,31.02,4.97,5.64,23.04,7.4914,38.0,61,3000.0,7.0,209.0,3.88,5.0
494,16253.0,1.72,5.35,3.31,0.155,True,30345.0,2022-06-20 11:02:24.000000000,28.96,31.02,4.97,5.64,23.06,7.485,38.0,65,9000.0,20.0,165.0,6.07,10.0
495,16267.0,2.9,9.2,5.997,0.218,True,32210.0,2022-06-26 00:00:00.000000000,27.67798205127692,29.340184615384615,4.895456410261539,5.64,22.622728205123074,7.767415384615385,38.0,65,130000.0,1200.0,110.0,500.0,1.0
496,16271.0,4.5,10.8,7.9,0.187,True,32938.0,2022-06-28 00:00:00.000000000,27.74500746268657,30.0,5.2119776119402985,5.882611940298507,22.186597014925372,7.979947761194031,38.17910447761194,67,175000.0,1400.0,65.0,300.0,1.0
497,16272.0,8.9,11.9,10.4,0.242,True,32939.0,2022-06-28 00:00:00.000000000,27.717701492537312,30.0,5.154268656716418,5.878574626865672,22.156014925373135,7.9718880597014925,37.88059701492537,67,85000.0,701.0,65.0,150.0,1.0
498,16278.0,21.0,21.0,21.0,0.364,True,32953.0,2022-06-28 00:00:00.000000000,28.0,30.0,4.97,5.64,16.767123287671232,7.965753424657534,38.0,72,600000.0,1296.0,55.0,2600.0,3.0
499,16293.0,6.02,20.16,12.344,0.288,True,32337.0,2022-07-15 12:00:00.000000000,26.982714285714287,29.307510204081634,5.2305,5.647418367346939,24.348051020408164,7.636255102040816,38.0,99,110000.0,860.0,71.5,478.95,4.0
500,16294.0,4.78,22.56,12.998,0.375,True,32338.0,2022-07-15 12:00:00.000000000,27.016357142857142,29.202479591836735,5.230285714285714,5.641183673469388,24.91014285714286,7.66311224489796,38.0,99,110000.0,860.0,66.0,240.9,4.0
501,16298.0,4.3,6.8,5.8,0.194,True,32249.0,2022-06-26 00:00:00.000000000,27.53133050847458,29.559084745762714,5.135542372881356,5.64,19.723542372881358,7.988991525423729,38.0,59,70000.0,900.0,160.0,250.0,1.0
502,16323.0,8.0,18.0,12.042,0.273,True,32234.0,2022-07-22 12:00:00.000000000,28.273394654084907,29.821995283018868,4.97,6.072682389933963,15.413531446537736,7.696485849056604,38.0,106,250000.0,1560.0,72.75,427.25,4.0
503,16325.0,4.8,4.8,4.8,0.025,True,32998.0,2022-06-27 00:00:00.000000000,28.0,28.975818181818184,4.97,5.64,23.0,8.026363636363635,38.0,56,87000.0,600.0,212.0,227.5,2.0
504,16327.0,5.3,11.07,8.178,0.219,True,12575.0,2022-06-17 19:44:48.607595008,26.81645569620253,29.45949367088608,4.97,5.64,23.0,7.944303797468355,38.0,83,207000.0,2200.0,83.75999999999999,975.54,2.0
505,16328.0,5.45,10.99,7.542,0.215,True,12537.0,2022-06-20 17:47:17.647058944,26.82470588235294,29.515294117647063,4.97,5.64,23.0,7.958823529411765,38.0,96,207000.0,2200.0,75.09666666666668,774.7066666666666,3.0
506,16329.0,5.66,10.73,7.845,0.217,True,12539.0,2022-06-20 17:47:17.647058944,26.83176470588235,29.487058823529413,4.97,5.64,23.0,7.921176470588235,38.0,96,207000.0,2200.0,74.64,753.9833333333332,3.0
507,16330.0,4.0,10.86,6.792,0.186,True,12540.0,2022-06-20 17:47:17.647058944,26.814117647058822,29.51411764705882,4.97,5.64,23.0,8.018823529411765,38.0,96,387000.0,4100.0,79.64333333333333,1599.3133333333335,3.0
508,16331.0,4.5,10.0,6.755,0.2,True,12541.0,2022-06-20 17:47:17.647058944,26.88941176470588,29.405882352941177,4.97,5.64,23.0,7.975294117647058,38.0,97,255000.0,2700.0,81.41666666666667,930.5066666666667,3.0
509,16332.0,5.88,10.69,7.738,0.175,True,12542.0,2022-06-20 17:47:17.647058944,26.923529411764704,29.41176470588235,4.97,5.64,23.0,8.01529411764706,38.0,97,246000.0,2600.0,75.04666666666667,1059.32,3.0
510,16333.0,4.2,10.26,6.808,0.198,True,12544.0,2022-06-20 17:47:17.647058944,26.91529411764706,29.470588235294116,4.97,5.64,23.0,7.932941176470588,38.0,96,273000.0,2900.0,81.08999999999999,942.4166666666666,3.0
511,16334.0,4.91,10.48,7.283,0.192,True,12545.0,2022-06-21 02:51:25.714285824,26.860714285714288,29.30714285714286,4.97,5.64,23.0,7.977380952380953,38.0,96,255000.0,2700.0,77.21,1026.4399999999998,3.0
512,16335.0,6.26,15.48,9.688,0.289,True,12548.0,2022-06-17 04:51:38.734177280,26.844303797468353,29.78227848101266,4.97,5.64,23.0,7.931645569620254,38.0,83,207000.0,2200.0,62.035,1607.5,2.0
513,16336.0,6.75,10.91,9.073,0.322,True,12549.0,2022-06-06 12:00:00.000000000,26.92241379310345,29.820689655172412,4.97,5.64,23.0,8.068965517241379,38.0,97,246500.0,2600.0,64.56333333333333,911.8333333333334,3.0
514,16337.0,6.73,10.8,9.01,0.281,True,12550.0,2022-06-06 12:00:00.000000000,26.970689655172414,29.837931034482757,4.97,5.64,23.0,8.068965517241379,38.0,83,245000.0,2600.0,52.87,2287.435,2.0
515,16338.0,7.12,10.43,8.807,0.301,True,12551.0,2022-06-06 12:00:00.000000000,27.093103448275862,29.889655172413793,4.97,5.64,23.0,8.005172413793103,38.0,83,283500.0,3000.0,57.535,2118.08,2.0
516,16339.0,7.1,12.45,9.102,0.193,True,12547.0,2022-06-20 06:51:25.714285824,26.83452380952381,29.68214285714286,4.97,5.64,23.0,7.939285714285714,38.0,97,246000.0,2500.0,67.68333333333334,931.1733333333333,3.0
517,16340.0,5.9,12.44,9.01,0.218,True,12546.0,2022-06-20 06:51:25.714285824,26.83214285714286,29.63095238095238,4.97,5.64,23.0,7.91547619047619,38.0,97,237000.0,2500.0,69.56,860.35,3.0
518,16341.0,6.0,7.61,6.805,0.234,True,12552.0,2022-06-19 16:50:08.955223808,27.03731343283582,29.494029850746266,4.97,5.64,23.0,7.952238805970149,38.0,80,264000.0,2800.0,70.14500000000001,2229.06,2.0
519,16342.0,6.66,8.47,7.565,0.296,True,12553.0,2022-06-09 12:00:00.000000000,27.031999999999996,29.535999999999998,4.97,5.64,23.0,8.056000000000001,38.0,80,264000.0,2800.0,82.29499999999999,988.135,2.0
520,16343.0,6.33,7.95,7.14,0.244,True,12556.0,2022-06-09 12:00:00.000000000,27.044,29.502,4.97,5.64,23.0,8.06,38.0,80,264000.0,2800.0,84.52000000000001,1147.04,2.0
521,16344.0,6.33,7.95,7.14,0.235,True,12557.0,2022-06-09 12:00:00.000000000,26.95,29.43,4.97,5.64,23.0,8.074,38.0,80,184800.0,2000.0,74.655,995.6,2.0
522,16345.0,6.0,7.7,6.85,0.264,True,12558.0,2022-06-09 12:00:00.000000000,26.924,29.448,4.97,5.64,23.0,8.084,38.0,80,204600.0,2200.0,67.345,1367.215,2.0
523,16347.0,6.0,8.0,7.0,0.286,True,12559.0,2022-06-09 12:00:00.000000000,27.008000000000003,29.522,4.97,5.64,23.0,8.038,38.0,80,297000.0,3200.0,75.25,1483.36,3.0
524,16348.0,5.66,7.69,6.675,0.271,True,12560.0,2022-06-09 12:00:00.000000000,26.94,29.456,4.97,5.64,23.0,8.04,38.0,80,283800.0,3000.0,84.0,1123.3933333333334,3.0
525,16349.0,5.66,7.4,6.53,0.281,True,12561.0,2022-06-09 12:00:00.000000000,27.038,29.486,4.97,5.64,23.0,8.04,38.0,80,264000.0,2800.0,87.96,719.83,1.0
526,16350.0,5.66,7.5,6.58,0.25,True,12562.0,2022-06-09 12:00:00.000000000,26.98,29.454,4.97,5.64,23.0,8.106,38.0,80,231000.0,2500.0,71.215,1812.475,2.0
527,16351.0,6.5,6.5,6.5,0.203,True,12566.0,2022-06-10 12:00:00.000000000,27.011999999999997,29.581999999999997,4.97,5.64,23.0,8.05,38.0,80,244200.0,2600.0,80.05,691.2266666666668,3.0
528,16352.0,7.61,7.61,7.61,0.306,True,12563.0,2022-06-10 02:56:19.591836672,27.044897959183675,29.532653061224487,4.97,5.639999999999999,23.0,8.012244897959183,38.0,79,342000.0,3200.0,99.11,1010.115,2.0
529,16354.0,7.4,7.4,7.4,0.226,True,12564.0,2022-06-10 12:00:00.000000000,27.092,29.608,4.97,5.64,23.0,8.027999999999999,38.0,79,342000.0,3200.0,99.36,1301.085,2.0
530,16356.0,7.33,7.33,7.33,0.234,True,12565.0,2022-06-10 12:00:00.000000000,26.974,29.616,4.97,5.64,23.0,8.012,38.0,79,243200.0,2400.0,80.76,954.92,2.0
531,16358.0,7.5,7.5,7.5,0.23,True,12567.0,2022-06-10 12:00:00.000000000,27.096,29.734,4.97,5.64,23.0,8.022,38.0,79,357200.0,3400.0,89.54333333333334,909.9399999999999,3.0
532,16360.0,6.75,6.75,6.75,0.239,True,12568.0,2022-06-10 12:00:00.000000000,27.011999999999997,29.654,4.97,5.64,23.0,8.042,38.0,79,235600.0,2200.0,95.03666666666668,760.0033333333334,3.0
533,16361.0,6.29,6.29,6.29,0.147,True,12569.0,2022-06-10 12:00:00.000000000,27.08,29.544,4.97,5.64,23.0,8.033999999999999,38.0,79,336600.0,3200.0,95.02,1552.41,2.0
534,16363.0,7.5,7.5,7.5,0.264,True,12570.0,2022-06-10 12:00:00.000000000,27.066,29.522,4.97,5.64,23.0,8.014,38.0,79,336600.0,3200.0,105.695,1580.46,2.0
535,16365.0,7.25,7.25,7.25,0.275,True,12574.0,2022-06-10 12:00:00.000000000,27.031999999999996,29.726,4.97,5.64,23.0,7.972,38.0,79,310200.0,3000.0,81.50333333333333,1568.4566666666667,3.0
536,16372.0,3.27,8.63,6.0,0.226,True,31372.0,2022-06-23 06:18:56.842105344,28.0,30.0,4.97,5.64,27.223684210526315,7.9,38.0,74,30000.0,256.0,111.66666666666667,110.19333333333334,3.0
537,16374.0,3.8,9.05,6.126,0.241,True,31376.0,2022-06-24 21:10:35.294117632,26.66470588235294,30.0,4.97,5.64,27.185294117647057,7.9,38.0,74,30000.0,256.0,108.66666666666667,120.26666666666667,3.0
538,16384.0,6.6,6.6,6.6,0.067,True,32261.0,2022-07-06 20:28:14.117647104,26.852941176470587,29.03676470588235,5.4180882352941175,6.008235294117647,20.941176470588236,8.108823529411765,38.0,70,50000.0,704.0,150.0,395.0,1.0
539,16394.0,7.9,14.6,10.5,0.323,True,33025.0,2022-06-30 11:04:36.923076864,28.0,30.0,4.97,5.64,23.076923076923077,8.153846153846153,38.0,70,562600.0,3600.0,111.5,923.8116666666666,6.0
540,16398.0,3.4,5.2,4.3,0.13,True,32458.0,2022-06-27 00:00:00.000000000,27.32477551020408,29.766673469387754,4.97,5.64,23.0,7.920122448979592,38.0,48,40000.0,1200.0,200.0,105.5,1.0
